LENG1	Raunch	ID	NA
LENG1	Xu	Schizophrenia	NA
LENG1	Gulsuner	Schizophrenia	NA
LENG1	Fromer	Schizophrenia	missense
RPUSD3	Epi4K	Epilepsy	NA
RPUSD3	O'Roak	Autism	NA
RPUSD3	Sanders	Autism	NA
RPUSD3	Iossifov	Autism	NA
RPUSD3	Broad	Autism	NA
RPUSD3	Ligt	ID	NA
RPUSD3	Raunch	ID	NA
RPUSD3	Xu	Schizophrenia	NA
RPUSD3	Gulsuner	Schizophrenia	NA
RPUSD3	Fromer	Schizophrenia	missense
FARSA	Epi4K	Epilepsy	NA
FARSA	O'Roak	Autism	NA
FARSA	Sanders	Autism	NA
FARSA	Iossifov	Autism	NA
FARSA	Broad	Autism	NA
FARSA	Ligt	ID	NA
FARSA	Raunch	ID	NA
FARSA	Xu	Schizophrenia	NA
FARSA	Gulsuner	Schizophrenia	NA
FARSA	Fromer	Schizophrenia	missense
KIF18A	Epi4K	Epilepsy	NA
KIF18A	O'Roak	Autism	NA
KIF18A	Sanders	Autism	NA
KIF18A	Iossifov	Autism	missense
KIF18A	Broad	Autism	NA
KIF18A	Ligt	ID	NA
KIF18A	Raunch	ID	NA
KIF18A	Xu	Schizophrenia	NA
KIF18A	Gulsuner	Schizophrenia	NA
KIF18A	Fromer	Schizophrenia	missense
KIF18A	Epi4K	Epilepsy	NA
KIF18A	O'Roak	Autism	NA
KIF18A	Sanders	Autism	NA
KIF18A	Iossifov	Autism	missense
KIF18A	Broad	Autism	NA
KIF18A	Ligt	ID	NA
KIF18A	Raunch	ID	NA
KIF18A	Xu	Schizophrenia	NA
KIF18A	Gulsuner	Schizophrenia	NA
KIF18A	Fromer	Schizophrenia	missense
PDE3B	Epi4K	Epilepsy	NA
PDE3B	O'Roak	Autism	NA
PDE3B	Sanders	Autism	NA
PDE3B	Iossifov	Autism	NA
PDE3B	Broad	Autism	NA
PDE3B	Ligt	ID	NA
PDE3B	Raunch	ID	NA
PDE3B	Xu	Schizophrenia	NA
PDE3B	Gulsuner	Schizophrenia	NA
PDE3B	Fromer	Schizophrenia	missense
ADAMTS1	Epi4K	Epilepsy	NA
ADAMTS1	O'Roak	Autism	NA
ADAMTS1	Sanders	Autism	NA
ADAMTS1	Iossifov	Autism	NA
ADAMTS1	Broad	Autism	NA
ADAMTS1	Ligt	ID	NA
ADAMTS1	Raunch	ID	NA
ADAMTS1	Xu	Schizophrenia	NA
ADAMTS1	Gulsuner	Schizophrenia	NA
ADAMTS1	Fromer	Schizophrenia	missense
YWHAZ	Epi4K	Epilepsy	NA
YWHAZ	O'Roak	Autism	NA
YWHAZ	Sanders	Autism	NA
YWHAZ	Iossifov	Autism	NA
YWHAZ	Broad	Autism	NA
YWHAZ	Ligt	ID	NA
YWHAZ	Raunch	ID	NA
YWHAZ	Xu	Schizophrenia	NA
YWHAZ	Gulsuner	Schizophrenia	NA
YWHAZ	Fromer	Schizophrenia	missense
TNFAIP1	Epi4K	Epilepsy	NA
TNFAIP1	O'Roak	Autism	NA
TNFAIP1	Sanders	Autism	NA
TNFAIP1	Iossifov	Autism	NA
TNFAIP1	Broad	Autism	NA
TNFAIP1	Ligt	ID	NA
TNFAIP1	Raunch	ID	NA
TNFAIP1	Xu	Schizophrenia	NA
TNFAIP1	Gulsuner	Schizophrenia	NA
TNFAIP1	Fromer	Schizophrenia	missense
CEP164	Epi4K	Epilepsy	NA
CEP164	O'Roak	Autism	NA
CEP164	Sanders	Autism	NA
CEP164	Iossifov	Autism	NA
CEP164	Broad	Autism	NA
CEP164	Ligt	ID	NA
CEP164	Raunch	ID	NA
CEP164	Xu	Schizophrenia	NA
CEP164	Gulsuner	Schizophrenia	NA
CEP164	Fromer	Schizophrenia	missense
C20orf197	Epi4K	Epilepsy	NA
C20orf197	O'Roak	Autism	NA
C20orf197	Sanders	Autism	NA
C20orf197	Iossifov	Autism	NA
C20orf197	Broad	Autism	NA
C20orf197	Ligt	ID	NA
C20orf197	Raunch	ID	NA
C20orf197	Xu	Schizophrenia	NA
C20orf197	Gulsuner	Schizophrenia	NA
C20orf197	Fromer	Schizophrenia	missense
CHMP4C	Epi4K	Epilepsy	NA
CHMP4C	O'Roak	Autism	NA
CHMP4C	Sanders	Autism	NA
CHMP4C	Iossifov	Autism	NA
CHMP4C	Broad	Autism	NA
CHMP4C	Ligt	ID	NA
CHMP4C	Raunch	ID	NA
CHMP4C	Xu	Schizophrenia	NA
CHMP4C	Gulsuner	Schizophrenia	NA
CHMP4C	Fromer	Schizophrenia	silent
MAGT1	Epi4K	Epilepsy	NA
MAGT1	O'Roak	Autism	NA
MAGT1	Sanders	Autism	NA
MAGT1	Iossifov	Autism	NA
MAGT1	Broad	Autism	NA
MAGT1	Ligt	ID	NA
MAGT1	Raunch	ID	NA
MAGT1	Xu	Schizophrenia	NA
MAGT1	Gulsuner	Schizophrenia	NA
MAGT1	Fromer	Schizophrenia	missense
SULT1B1	Epi4K	Epilepsy	NA
SULT1B1	O'Roak	Autism	NA
SULT1B1	Sanders	Autism	NA
SULT1B1	Iossifov	Autism	NA
SULT1B1	Broad	Autism	NA
SULT1B1	Ligt	ID	NA
SULT1B1	Raunch	ID	NA
SULT1B1	Xu	Schizophrenia	NA
SULT1B1	Gulsuner	Schizophrenia	NA
SULT1B1	Fromer	Schizophrenia	missense
PSMB11	Epi4K	Epilepsy	NA
PSMB11	O'Roak	Autism	NA
PSMB11	Sanders	Autism	NA
PSMB11	Iossifov	Autism	NA
PSMB11	Broad	Autism	NA
PSMB11	Ligt	ID	NA
PSMB11	Raunch	ID	NA
PSMB11	Xu	Schizophrenia	NA
PSMB11	Gulsuner	Schizophrenia	NA
PSMB11	Fromer	Schizophrenia	silent
ARRDC1	Epi4K	Epilepsy	synonymous
ARRDC1	O'Roak	Autism	NA
ARRDC1	Sanders	Autism	NA
ARRDC1	Iossifov	Autism	NA
ARRDC1	Broad	Autism	NA
ARRDC1	Ligt	ID	NA
ARRDC1	Raunch	ID	NA
ARRDC1	Xu	Schizophrenia	NA
ARRDC1	Gulsuner	Schizophrenia	NA
ARRDC1	Fromer	Schizophrenia	codon-insertion
DCTN3	Epi4K	Epilepsy	NA
DCTN3	O'Roak	Autism	NA
DCTN3	Sanders	Autism	NA
DCTN3	Iossifov	Autism	NA
DCTN3	Broad	Autism	NA
DCTN3	Ligt	ID	NA
DCTN3	Raunch	ID	NA
DCTN3	Xu	Schizophrenia	NA
DCTN3	Gulsuner	Schizophrenia	NA
DCTN3	Fromer	Schizophrenia	silent
PYCARD	Epi4K	Epilepsy	NA
PYCARD	O'Roak	Autism	NA
PYCARD	Sanders	Autism	NA
PYCARD	Iossifov	Autism	NA
PYCARD	Broad	Autism	NA
PYCARD	Ligt	ID	NA
PYCARD	Raunch	ID	NA
PYCARD	Xu	Schizophrenia	NA
PYCARD	Gulsuner	Schizophrenia	NA
PYCARD	Fromer	Schizophrenia	missense
CTSL1	Epi4K	Epilepsy	NA
CTSL1	O'Roak	Autism	NA
CTSL1	Sanders	Autism	NA
CTSL1	Iossifov	Autism	NA
CTSL1	Broad	Autism	NA
CTSL1	Ligt	ID	NA
CTSL1	Raunch	ID	NA
CTSL1	Xu	Schizophrenia	NA
CTSL1	Gulsuner	Schizophrenia	NA
CTSL1	Fromer	Schizophrenia	silent
ATG12	Epi4K	Epilepsy	NA
ATG12	O'Roak	Autism	NA
ATG12	Sanders	Autism	NA
ATG12	Iossifov	Autism	NA
ATG12	Broad	Autism	NA
ATG12	Ligt	ID	NA
ATG12	Raunch	ID	NA
ATG12	Xu	Schizophrenia	NA
ATG12	Gulsuner	Schizophrenia	NA
ATG12	Fromer	Schizophrenia	frameshift
OIP5	Epi4K	Epilepsy	NA
OIP5	O'Roak	Autism	NA
OIP5	Sanders	Autism	NA
OIP5	Iossifov	Autism	NA
OIP5	Broad	Autism	NA
OIP5	Ligt	ID	NA
OIP5	Raunch	ID	NA
OIP5	Xu	Schizophrenia	NA
OIP5	Gulsuner	Schizophrenia	NA
OIP5	Fromer	Schizophrenia	silent
KRT25	Epi4K	Epilepsy	NA
KRT25	O'Roak	Autism	NA
KRT25	Sanders	Autism	NA
KRT25	Iossifov	Autism	NA
KRT25	Broad	Autism	NA
KRT25	Ligt	ID	NA
KRT25	Raunch	ID	NA
KRT25	Xu	Schizophrenia	NA
KRT25	Gulsuner	Schizophrenia	NA
KRT25	Fromer	Schizophrenia	missense
IFNAR2	Epi4K	Epilepsy	NA
IFNAR2	O'Roak	Autism	NA
IFNAR2	Sanders	Autism	NA
IFNAR2	Iossifov	Autism	NA
IFNAR2	Broad	Autism	NA
IFNAR2	Ligt	ID	NA
IFNAR2	Raunch	ID	NA
IFNAR2	Xu	Schizophrenia	NA
IFNAR2	Gulsuner	Schizophrenia	NA
IFNAR2	Fromer	Schizophrenia	missense
FABP4	Epi4K	Epilepsy	NA
FABP4	O'Roak	Autism	NA
FABP4	Sanders	Autism	NA
FABP4	Iossifov	Autism	NA
FABP4	Broad	Autism	NA
FABP4	Ligt	ID	NA
FABP4	Raunch	ID	NA
FABP4	Xu	Schizophrenia	NA
FABP4	Gulsuner	Schizophrenia	NA
FABP4	Fromer	Schizophrenia	missense
COL27A1	Epi4K	Epilepsy	NA
COL27A1	O'Roak	Autism	NA
COL27A1	Sanders	Autism	NA
COL27A1	Iossifov	Autism	NA
COL27A1	Broad	Autism	NA
COL27A1	Ligt	ID	NA
COL27A1	Raunch	ID	NA
COL27A1	Xu	Schizophrenia	NA
COL27A1	Gulsuner	Schizophrenia	NA
COL27A1	Fromer	Schizophrenia	missense
TAS2R3	Epi4K	Epilepsy	NA
TAS2R3	O'Roak	Autism	NA
TAS2R3	Sanders	Autism	missense
TAS2R3	Iossifov	Autism	NA
TAS2R3	Broad	Autism	NA
TAS2R3	Ligt	ID	NA
TAS2R3	Raunch	ID	NA
TAS2R3	Xu	Schizophrenia	NA
TAS2R3	Gulsuner	Schizophrenia	NA
TAS2R3	Fromer	Schizophrenia	missense
EGFL7	Epi4K	Epilepsy	NA
EGFL7	O'Roak	Autism	NA
EGFL7	Sanders	Autism	NA
EGFL7	Iossifov	Autism	NA
EGFL7	Broad	Autism	NA
EGFL7	Ligt	ID	NA
EGFL7	Raunch	ID	NA
EGFL7	Xu	Schizophrenia	NA
EGFL7	Gulsuner	Schizophrenia	NA
EGFL7	Fromer	Schizophrenia	missense
KRT20	Epi4K	Epilepsy	NA
KRT20	O'Roak	Autism	NA
KRT20	Sanders	Autism	NA
KRT20	Iossifov	Autism	NA
KRT20	Broad	Autism	NA
KRT20	Ligt	ID	NA
KRT20	Raunch	ID	NA
KRT20	Xu	Schizophrenia	NA
KRT20	Gulsuner	Schizophrenia	NA
KRT20	Fromer	Schizophrenia	missense
GBA	Epi4K	Epilepsy	NA
GBA	O'Roak	Autism	NA
GBA	Sanders	Autism	NA
GBA	Iossifov	Autism	NA
GBA	Broad	Autism	NA
GBA	Ligt	ID	NA
GBA	Raunch	ID	NA
GBA	Xu	Schizophrenia	NA
GBA	Gulsuner	Schizophrenia	NA
GBA	Fromer	Schizophrenia	silent
IKBIP	Epi4K	Epilepsy	NA
IKBIP	O'Roak	Autism	NA
IKBIP	Sanders	Autism	missense
IKBIP	Iossifov	Autism	NA
IKBIP	Broad	Autism	NA
IKBIP	Ligt	ID	NA
IKBIP	Raunch	ID	NA
IKBIP	Xu	Schizophrenia	NA
IKBIP	Gulsuner	Schizophrenia	NA
IKBIP	Fromer	Schizophrenia	missense
HIST1H2BE	Epi4K	Epilepsy	NA
HIST1H2BE	O'Roak	Autism	NA
HIST1H2BE	Sanders	Autism	NA
HIST1H2BE	Iossifov	Autism	NA
HIST1H2BE	Broad	Autism	NA
HIST1H2BE	Ligt	ID	NA
HIST1H2BE	Raunch	ID	NA
HIST1H2BE	Xu	Schizophrenia	NA
HIST1H2BE	Gulsuner	Schizophrenia	NA
HIST1H2BE	Fromer	Schizophrenia	missense
LHX6	Epi4K	Epilepsy	NA
LHX6	O'Roak	Autism	NA
LHX6	Sanders	Autism	NA
LHX6	Iossifov	Autism	NA
LHX6	Broad	Autism	NA
LHX6	Ligt	ID	NA
LHX6	Raunch	ID	NA
LHX6	Xu	Schizophrenia	NA
LHX6	Gulsuner	Schizophrenia	NA
LHX6	Fromer	Schizophrenia	missense
SCRN1	Epi4K	Epilepsy	NA
SCRN1	O'Roak	Autism	NA
SCRN1	Sanders	Autism	NA
SCRN1	Iossifov	Autism	NA
SCRN1	Broad	Autism	NA
SCRN1	Ligt	ID	NA
SCRN1	Raunch	ID	NA
SCRN1	Xu	Schizophrenia	NA
SCRN1	Gulsuner	Schizophrenia	NA
SCRN1	Fromer	Schizophrenia	missense
ALCAM	Epi4K	Epilepsy	NA
ALCAM	O'Roak	Autism	NA
ALCAM	Sanders	Autism	NA
ALCAM	Iossifov	Autism	NA
ALCAM	Broad	Autism	NA
ALCAM	Ligt	ID	NA
ALCAM	Raunch	ID	NA
ALCAM	Xu	Schizophrenia	NA
ALCAM	Gulsuner	Schizophrenia	NA
ALCAM	Fromer	Schizophrenia	missense
CLCN1	Epi4K	Epilepsy	NA
CLCN1	O'Roak	Autism	NA
CLCN1	Sanders	Autism	NA
CLCN1	Iossifov	Autism	NA
CLCN1	Broad	Autism	NA
CLCN1	Ligt	ID	NA
CLCN1	Raunch	ID	NA
CLCN1	Xu	Schizophrenia	NA
CLCN1	Gulsuner	Schizophrenia	NA
CLCN1	Fromer	Schizophrenia	frameshift
MAML2	Epi4K	Epilepsy	NA
MAML2	O'Roak	Autism	NA
MAML2	Sanders	Autism	NA
MAML2	Iossifov	Autism	NA
MAML2	Broad	Autism	NA
MAML2	Ligt	ID	NA
MAML2	Raunch	ID	NA
MAML2	Xu	Schizophrenia	NA
MAML2	Gulsuner	Schizophrenia	NA
MAML2	Fromer	Schizophrenia	missense
FKBPL	Epi4K	Epilepsy	NA
FKBPL	O'Roak	Autism	NA
FKBPL	Sanders	Autism	NA
FKBPL	Iossifov	Autism	NA
FKBPL	Broad	Autism	NA
FKBPL	Ligt	ID	NA
FKBPL	Raunch	ID	NA
FKBPL	Xu	Schizophrenia	NA
FKBPL	Gulsuner	Schizophrenia	NA
FKBPL	Fromer	Schizophrenia	missense
GEMIN5	Epi4K	Epilepsy	NA
GEMIN5	O'Roak	Autism	NA
GEMIN5	Sanders	Autism	NA
GEMIN5	Iossifov	Autism	NA
GEMIN5	Broad	Autism	NA
GEMIN5	Ligt	ID	NA
GEMIN5	Raunch	ID	NA
GEMIN5	Xu	Schizophrenia	NA
GEMIN5	Gulsuner	Schizophrenia	NA
GEMIN5	Fromer	Schizophrenia	silent
GTPBP3	Epi4K	Epilepsy	NA
GTPBP3	O'Roak	Autism	NA
GTPBP3	Sanders	Autism	NA
GTPBP3	Iossifov	Autism	NA
GTPBP3	Broad	Autism	NA
GTPBP3	Ligt	ID	NA
GTPBP3	Raunch	ID	NA
GTPBP3	Xu	Schizophrenia	NA
GTPBP3	Gulsuner	Schizophrenia	NA
GTPBP3	Fromer	Schizophrenia	frameshift
AKAP9	Epi4K	Epilepsy	NA
AKAP9	O'Roak	Autism	NA
AKAP9	Sanders	Autism	NA
AKAP9	Iossifov	Autism	NA
AKAP9	Broad	Autism	NA
AKAP9	Ligt	ID	NA
AKAP9	Raunch	ID	NA
AKAP9	Xu	Schizophrenia	NA
AKAP9	Gulsuner	Schizophrenia	NA
AKAP9	Fromer	Schizophrenia	missense
PHF7	Epi4K	Epilepsy	NA
PHF7	O'Roak	Autism	NA
PHF7	Sanders	Autism	NA
PHF7	Iossifov	Autism	NA
PHF7	Broad	Autism	NA
PHF7	Ligt	ID	NA
PHF7	Raunch	ID	NA
PHF7	Xu	Schizophrenia	NA
PHF7	Gulsuner	Schizophrenia	NA
PHF7	Fromer	Schizophrenia	missense
PHF7	Epi4K	Epilepsy	NA
PHF7	O'Roak	Autism	NA
PHF7	Sanders	Autism	NA
PHF7	Iossifov	Autism	NA
PHF7	Broad	Autism	NA
PHF7	Ligt	ID	NA
PHF7	Raunch	ID	NA
PHF7	Xu	Schizophrenia	NA
PHF7	Gulsuner	Schizophrenia	NA
PHF7	Fromer	Schizophrenia	missense
PI15	Epi4K	Epilepsy	NA
PI15	O'Roak	Autism	NA
PI15	Sanders	Autism	NA
PI15	Iossifov	Autism	NA
PI15	Broad	Autism	NA
PI15	Ligt	ID	NA
PI15	Raunch	ID	NA
PI15	Xu	Schizophrenia	NA
PI15	Gulsuner	Schizophrenia	NA
PI15	Fromer	Schizophrenia	missense
MUM1L1	Epi4K	Epilepsy	NA
MUM1L1	O'Roak	Autism	NA
MUM1L1	Sanders	Autism	NA
MUM1L1	Iossifov	Autism	NA
MUM1L1	Broad	Autism	NA
MUM1L1	Ligt	ID	NA
MUM1L1	Raunch	ID	NA
MUM1L1	Xu	Schizophrenia	NA
MUM1L1	Gulsuner	Schizophrenia	NA
MUM1L1	Fromer	Schizophrenia	silent
SLC5A7	Epi4K	Epilepsy	NA
SLC5A7	O'Roak	Autism	NA
SLC5A7	Sanders	Autism	NA
SLC5A7	Iossifov	Autism	NA
SLC5A7	Broad	Autism	NA
SLC5A7	Ligt	ID	NA
SLC5A7	Raunch	ID	NA
SLC5A7	Xu	Schizophrenia	NA
SLC5A7	Gulsuner	Schizophrenia	NA
SLC5A7	Fromer	Schizophrenia	missense
PDZD2	Epi4K	Epilepsy	NA
PDZD2	O'Roak	Autism	NA
PDZD2	Sanders	Autism	NA
PDZD2	Iossifov	Autism	NA
PDZD2	Broad	Autism	NA
PDZD2	Ligt	ID	NA
PDZD2	Raunch	ID	NA
PDZD2	Xu	Schizophrenia	NA
PDZD2	Gulsuner	Schizophrenia	NA
PDZD2	Fromer	Schizophrenia	missense
BCAR3	Epi4K	Epilepsy	NA
BCAR3	O'Roak	Autism	NA
BCAR3	Sanders	Autism	NA
BCAR3	Iossifov	Autism	NA
BCAR3	Broad	Autism	NA
BCAR3	Ligt	ID	NA
BCAR3	Raunch	ID	NA
BCAR3	Xu	Schizophrenia	NA
BCAR3	Gulsuner	Schizophrenia	NA
BCAR3	Fromer	Schizophrenia	silent
AMZ1	Epi4K	Epilepsy	NA
AMZ1	O'Roak	Autism	NA
AMZ1	Sanders	Autism	NA
AMZ1	Iossifov	Autism	NA
AMZ1	Broad	Autism	NA
AMZ1	Ligt	ID	NA
AMZ1	Raunch	ID	NA
AMZ1	Xu	Schizophrenia	NA
AMZ1	Gulsuner	Schizophrenia	NA
AMZ1	Fromer	Schizophrenia	missense
PEX16	Epi4K	Epilepsy	NA
PEX16	O'Roak	Autism	NA
PEX16	Sanders	Autism	NA
PEX16	Iossifov	Autism	NA
PEX16	Broad	Autism	NA
PEX16	Ligt	ID	NA
PEX16	Raunch	ID	NA
PEX16	Xu	Schizophrenia	NA
PEX16	Gulsuner	Schizophrenia	NA
PEX16	Fromer	Schizophrenia	silent
DUOXA1	Epi4K	Epilepsy	NA
DUOXA1	O'Roak	Autism	NA
DUOXA1	Sanders	Autism	NA
DUOXA1	Iossifov	Autism	NA
DUOXA1	Broad	Autism	NA
DUOXA1	Ligt	ID	NA
DUOXA1	Raunch	ID	NA
DUOXA1	Xu	Schizophrenia	NA
DUOXA1	Gulsuner	Schizophrenia	NA
DUOXA1	Fromer	Schizophrenia	missense
ACSL5	Epi4K	Epilepsy	NA
ACSL5	O'Roak	Autism	NA
ACSL5	Sanders	Autism	NA
ACSL5	Iossifov	Autism	NA
ACSL5	Broad	Autism	NA
ACSL5	Ligt	ID	NA
ACSL5	Raunch	ID	NA
ACSL5	Xu	Schizophrenia	NA
ACSL5	Gulsuner	Schizophrenia	NA
ACSL5	Fromer	Schizophrenia	missense
CERK	Epi4K	Epilepsy	NA
CERK	O'Roak	Autism	NA
CERK	Sanders	Autism	NA
CERK	Iossifov	Autism	NA
CERK	Broad	Autism	NA
CERK	Ligt	ID	NA
CERK	Raunch	ID	NA
CERK	Xu	Schizophrenia	NA
CERK	Gulsuner	Schizophrenia	NA
CERK	Fromer	Schizophrenia	missense
DGKZ	Epi4K	Epilepsy	NA
DGKZ	O'Roak	Autism	NA
DGKZ	Sanders	Autism	NA
DGKZ	Iossifov	Autism	NA
DGKZ	Broad	Autism	NA
DGKZ	Ligt	ID	NA
DGKZ	Raunch	ID	NA
DGKZ	Xu	Schizophrenia	NA
DGKZ	Gulsuner	Schizophrenia	NA
DGKZ	Fromer	Schizophrenia	silent
SLMO2	Epi4K	Epilepsy	NA
SLMO2	O'Roak	Autism	NA
SLMO2	Sanders	Autism	NA
SLMO2	Iossifov	Autism	NA
SLMO2	Broad	Autism	NA
SLMO2	Ligt	ID	NA
SLMO2	Raunch	ID	NA
SLMO2	Xu	Schizophrenia	NA
SLMO2	Gulsuner	Schizophrenia	NA
SLMO2	Fromer	Schizophrenia	missense
PIM1	Epi4K	Epilepsy	NA
PIM1	O'Roak	Autism	NA
PIM1	Sanders	Autism	NA
PIM1	Iossifov	Autism	NA
PIM1	Broad	Autism	NA
PIM1	Ligt	ID	NA
PIM1	Raunch	ID	NA
PIM1	Xu	Schizophrenia	NA
PIM1	Gulsuner	Schizophrenia	NA
PIM1	Fromer	Schizophrenia	silent
YAE1D1	Epi4K	Epilepsy	NA
YAE1D1	O'Roak	Autism	NA
YAE1D1	Sanders	Autism	NA
YAE1D1	Iossifov	Autism	NA
YAE1D1	Broad	Autism	NA
YAE1D1	Ligt	ID	NA
YAE1D1	Raunch	ID	NA
YAE1D1	Xu	Schizophrenia	NA
YAE1D1	Gulsuner	Schizophrenia	NA
YAE1D1	Fromer	Schizophrenia	missense
DARC	Epi4K	Epilepsy	NA
DARC	O'Roak	Autism	NA
DARC	Sanders	Autism	NA
DARC	Iossifov	Autism	silent
DARC	Broad	Autism	NA
DARC	Ligt	ID	NA
DARC	Raunch	ID	NA
DARC	Xu	Schizophrenia	NA
DARC	Gulsuner	Schizophrenia	NA
DARC	Fromer	Schizophrenia	frameshift
ARSE	Epi4K	Epilepsy	NA
ARSE	O'Roak	Autism	NA
ARSE	Sanders	Autism	NA
ARSE	Iossifov	Autism	NA
ARSE	Broad	Autism	NA
ARSE	Ligt	ID	NA
ARSE	Raunch	ID	NA
ARSE	Xu	Schizophrenia	NA
ARSE	Gulsuner	Schizophrenia	NA
ARSE	Fromer	Schizophrenia	missense
KIF6	Epi4K	Epilepsy	NA
KIF6	O'Roak	Autism	NA
KIF6	Sanders	Autism	NA
KIF6	Iossifov	Autism	NA
KIF6	Broad	Autism	NA
KIF6	Ligt	ID	NA
KIF6	Raunch	ID	NA
KIF6	Xu	Schizophrenia	NA
KIF6	Gulsuner	Schizophrenia	NA
KIF6	Fromer	Schizophrenia	missense
CCDC136	Epi4K	Epilepsy	NA
CCDC136	O'Roak	Autism	NA
CCDC136	Sanders	Autism	NA
CCDC136	Iossifov	Autism	NA
CCDC136	Broad	Autism	NA
CCDC136	Ligt	ID	NA
CCDC136	Raunch	ID	NA
CCDC136	Xu	Schizophrenia	NA
CCDC136	Gulsuner	Schizophrenia	NA
CCDC136	Fromer	Schizophrenia	missense
ACN9	Epi4K	Epilepsy	NA
ACN9	O'Roak	Autism	NA
ACN9	Sanders	Autism	NA
ACN9	Iossifov	Autism	NA
ACN9	Broad	Autism	NA
ACN9	Ligt	ID	NA
ACN9	Raunch	ID	NA
ACN9	Xu	Schizophrenia	NA
ACN9	Gulsuner	Schizophrenia	NA
ACN9	Fromer	Schizophrenia	silent
CBR4	Epi4K	Epilepsy	NA
CBR4	O'Roak	Autism	NA
CBR4	Sanders	Autism	NA
CBR4	Iossifov	Autism	NA
CBR4	Broad	Autism	NA
CBR4	Ligt	ID	NA
CBR4	Raunch	ID	NA
CBR4	Xu	Schizophrenia	NA
CBR4	Gulsuner	Schizophrenia	NA
CBR4	Fromer	Schizophrenia	missense
SLC9A3R1	Epi4K	Epilepsy	NA
SLC9A3R1	O'Roak	Autism	NA
SLC9A3R1	Sanders	Autism	NA
SLC9A3R1	Iossifov	Autism	NA
SLC9A3R1	Broad	Autism	NA
SLC9A3R1	Ligt	ID	NA
SLC9A3R1	Raunch	ID	NA
SLC9A3R1	Xu	Schizophrenia	NA
SLC9A3R1	Gulsuner	Schizophrenia	NA
SLC9A3R1	Fromer	Schizophrenia	missense
C9orf114	Epi4K	Epilepsy	NA
C9orf114	O'Roak	Autism	NA
C9orf114	Sanders	Autism	NA
C9orf114	Iossifov	Autism	NA
C9orf114	Broad	Autism	NA
C9orf114	Ligt	ID	NA
C9orf114	Raunch	ID	NA
C9orf114	Xu	Schizophrenia	NA
C9orf114	Gulsuner	Schizophrenia	NA
C9orf114	Fromer	Schizophrenia	missense
CCT8L2	Epi4K	Epilepsy	NA
CCT8L2	O'Roak	Autism	NA
CCT8L2	Sanders	Autism	NA
CCT8L2	Iossifov	Autism	NA
CCT8L2	Broad	Autism	NA
CCT8L2	Ligt	ID	NA
CCT8L2	Raunch	ID	NA
CCT8L2	Xu	Schizophrenia	NA
CCT8L2	Gulsuner	Schizophrenia	NA
CCT8L2	Fromer	Schizophrenia	missense
CNTN3	Epi4K	Epilepsy	NA
CNTN3	O'Roak	Autism	NA
CNTN3	Sanders	Autism	NA
CNTN3	Iossifov	Autism	NA
CNTN3	Broad	Autism	NA
CNTN3	Ligt	ID	NA
CNTN3	Raunch	ID	NA
CNTN3	Xu	Schizophrenia	NA
CNTN3	Gulsuner	Schizophrenia	NA
CNTN3	Fromer	Schizophrenia	esplice
LUZP1	Epi4K	Epilepsy	NA
LUZP1	O'Roak	Autism	NA
LUZP1	Sanders	Autism	NA
LUZP1	Iossifov	Autism	silent
LUZP1	Broad	Autism	NA
LUZP1	Ligt	ID	NA
LUZP1	Raunch	ID	NA
LUZP1	Xu	Schizophrenia	NA
LUZP1	Gulsuner	Schizophrenia	NA
LUZP1	Fromer	Schizophrenia	missense
CAPZA1	Epi4K	Epilepsy	NA
CAPZA1	O'Roak	Autism	NA
CAPZA1	Sanders	Autism	NA
CAPZA1	Iossifov	Autism	NA
CAPZA1	Broad	Autism	NA
CAPZA1	Ligt	ID	NA
CAPZA1	Raunch	ID	NA
CAPZA1	Xu	Schizophrenia	NA
CAPZA1	Gulsuner	Schizophrenia	NA
CAPZA1	Fromer	Schizophrenia	silent
SERPINB8	Epi4K	Epilepsy	NA
SERPINB8	O'Roak	Autism	NA
SERPINB8	Sanders	Autism	NA
SERPINB8	Iossifov	Autism	NA
SERPINB8	Broad	Autism	NA
SERPINB8	Ligt	ID	NA
SERPINB8	Raunch	ID	NA
SERPINB8	Xu	Schizophrenia	NA
SERPINB8	Gulsuner	Schizophrenia	NA
SERPINB8	Fromer	Schizophrenia	silent
WNK4	Epi4K	Epilepsy	NA
WNK4	O'Roak	Autism	NA
WNK4	Sanders	Autism	NA
WNK4	Iossifov	Autism	NA
WNK4	Broad	Autism	NA
WNK4	Ligt	ID	NA
WNK4	Raunch	ID	NA
WNK4	Xu	Schizophrenia	NA
WNK4	Gulsuner	Schizophrenia	NA
WNK4	Fromer	Schizophrenia	silent
CEP290	Epi4K	Epilepsy	NA
CEP290	O'Roak	Autism	NA
CEP290	Sanders	Autism	NA
CEP290	Iossifov	Autism	NA
CEP290	Broad	Autism	NA
CEP290	Ligt	ID	NA
CEP290	Raunch	ID	NA
CEP290	Xu	Schizophrenia	NA
CEP290	Gulsuner	Schizophrenia	NA
CEP290	Fromer	Schizophrenia	missense
MDM1	Epi4K	Epilepsy	NA
MDM1	O'Roak	Autism	NA
MDM1	Sanders	Autism	NA
MDM1	Iossifov	Autism	NA
MDM1	Broad	Autism	NA
MDM1	Ligt	ID	NA
MDM1	Raunch	ID	NA
MDM1	Xu	Schizophrenia	NA
MDM1	Gulsuner	Schizophrenia	NA
MDM1	Fromer	Schizophrenia	missense
